index,truck_id,route_id,departure_date,estimated_arrival,delay,event_date
3315,12742295,R-863b499b,2019-01-16 07:00:00,2019-01-16 10:07:48,0,2024-09-19
3316,22786362,R-eaef7c11,2019-01-16 07:00:00,2019-01-16 18:55:12,0,2024-09-19
3317,21928760,R-1bdecb65,2019-01-16 07:00:00,2019-01-17 02:52:48,1,2024-09-19
3318,13524164,R-ba512bcb,2019-01-16 07:00:00,2019-01-16 10:10:12,0,2024-09-19
3319,29956808,R-8adb758d,2019-01-16 07:00:00,2019-01-16 15:31:12,1,2024-09-19
3320,17464939,R-3d1310d5,2019-01-16 07:00:00,2019-01-16 18:45:00,0,2024-09-19
3321,59856374,R-1d7b758f,2019-01-16 07:00:00,2019-01-16 08:03:36,0,2024-09-19
3322,66365909,R-187fd321,2019-01-16 07:00:00,2019-01-17 03:30:00,1,2024-09-19
3323,32628678,R-644de1e7,2019-01-16 07:00:00,2019-01-17 01:10:48,0,2024-09-19
3324,21945481,R-2ef46b2a,2019-01-16 07:00:00,2019-01-16 14:12:00,0,2024-09-19
3325,84896559,R-e6e370fb,2019-01-16 07:00:00,2019-01-16 13:43:12,0,2024-09-19
3326,89718106,R-49efe65a,2019-01-16 07:00:00,2019-01-16 15:41:24,0,2024-09-19
3327,28973978,R-061dfd21,2019-01-16 07:00:00,2019-01-16 21:11:24,0,2024-09-19
3328,12137340,R-f363ad37,2019-01-16 07:00:00,2019-01-17 02:32:24,1,2024-09-19
3329,27668566,R-b92323c1,2019-01-16 07:00:00,2019-01-17 05:07:48,1,2024-09-19
3330,18611599,R-5015472f,2019-01-16 07:00:00,2019-01-17 02:52:12,1,2024-09-19
3331,26872264,R-50bfc0ce,2019-01-16 07:00:00,2019-01-16 19:49:48,1,2024-09-19
3332,11490614,R-5121d12e,2019-01-16 07:00:00,2019-01-16 22:32:24,0,2024-09-19
3333,25645401,R-2872a40d,2019-01-16 07:00:00,2019-01-16 22:45:36,0,2024-09-19
3334,22458296,R-9cbea6f8,2019-01-16 07:00:00,2019-01-16 16:50:24,1,2024-09-19
3335,30630049,R-df21f3b0,2019-01-16 07:00:00,2019-01-16 22:03:36,1,2024-09-19
3336,46115322,R-4f3348bf,2019-01-16 07:00:00,2019-01-16 12:47:24,0,2024-09-19
3337,97021490,R-49b1efdc,2019-01-16 07:00:00,2019-01-17 04:56:24,1,2024-09-19
3338,23236058,R-8a54e705,2019-01-16 07:00:00,2019-01-16 13:43:12,0,2024-09-19
3339,27998086,R-2c02b253,2019-01-16 07:00:00,2019-01-16 11:45:36,0,2024-09-19
3340,85990603,R-9bd9f2c0,2019-01-16 07:00:00,2019-01-17 01:54:36,1,2024-09-19
3341,12823463,R-ed1094fd,2019-01-16 07:00:00,2019-01-16 22:13:12,1,2024-09-19
3342,17260588,R-3f7d0338,2019-01-16 07:00:00,2019-01-16 23:49:48,0,2024-09-19
3343,64144761,R-6f75153b,2019-01-16 07:00:00,2019-01-16 21:27:00,1,2024-09-19
3344,27677000,R-5eaf26f3,2019-01-16 07:00:00,2019-01-16 11:05:24,0,2024-09-19
3345,32206692,R-683d2131,2019-01-16 07:00:00,2019-01-16 14:00:36,0,2024-09-19
3346,83302529,R-7be225da,2019-01-16 07:00:00,2019-01-16 21:48:36,0,2024-09-19
3347,59301367,R-bf33b15f,2019-01-16 07:00:00,2019-01-16 11:02:24,1,2024-09-19
3348,41046509,R-efef4c8b,2019-01-16 07:00:00,2019-01-16 09:18:36,0,2024-09-19
3349,32383950,R-91e5f4ae,2019-01-16 07:00:00,2019-01-16 11:37:12,0,2024-09-19
3350,31403868,R-a61d33ae,2019-01-16 07:00:00,2019-01-16 14:12:00,0,2024-09-19
3351,20832950,R-65396d9f,2019-01-16 07:00:00,2019-01-17 06:02:24,1,2024-09-19
3352,77945069,R-ece28f05,2019-01-16 07:00:00,2019-01-17 05:02:24,1,2024-09-19
3353,51580610,R-bcc0bd19,2019-01-16 07:00:00,2019-01-16 22:03:36,0,2024-09-19
3354,12602955,R-2d8055b0,2019-01-16 07:00:00,2019-01-16 20:38:24,0,2024-09-19
3355,12526607,R-75aaf5e7,2019-01-16 07:00:00,2019-01-16 14:12:00,0,2024-09-19
3356,64315497,R-bfb7594c,2019-01-16 07:00:00,2019-01-16 09:42:36,0,2024-09-19
3357,22154304,R-4f7d3ba1,2019-01-16 07:00:00,2019-01-16 10:03:00,0,2024-09-19
3358,22695998,R-e45a1037,2019-01-16 07:00:00,2019-01-16 17:37:48,0,2024-09-19
3359,44329842,R-e3eaf82c,2019-01-16 07:00:00,2019-01-16 21:24:36,0,2024-09-19
3360,31297189,R-4d374853,2019-01-16 07:00:00,2019-01-16 22:06:36,0,2024-09-19
3361,20212074,R-4c68d858,2019-01-16 07:00:00,2019-01-16 23:22:48,0,2024-09-19
3362,31840617,R-94fccb4a,2019-01-16 07:00:00,2019-01-16 14:43:12,1,2024-09-19
3363,32772853,R-bfde2758,2019-01-16 07:00:00,2019-01-17 03:09:00,1,2024-09-19
3364,31534922,R-db46cb70,2019-01-16 07:00:00,2019-01-16 18:06:36,0,2024-09-19
3365,18653108,R-7dfe2c77,2019-01-16 07:00:00,2019-01-16 21:12:36,0,2024-09-19
3366,30302867,R-6a15699a,2019-01-16 07:00:00,2019-01-16 15:46:48,0,2024-09-19
3367,14902476,R-d911ffd2,2019-01-16 07:00:00,2019-01-16 20:33:00,0,2024-09-19
3368,29349534,R-df82caa8,2019-01-16 07:00:00,2019-01-16 10:09:00,0,2024-09-19
3369,14058250,R-50323e08,2019-01-16 07:00:00,2019-01-17 04:09:00,1,2024-09-19
3370,11548897,R-1eb5f5f2,2019-01-16 07:00:00,2019-01-16 12:25:48,0,2024-09-19
3371,28085803,R-80b8819b,2019-01-16 07:00:00,2019-01-16 11:38:24,0,2024-09-19
3372,76304377,R-a49eac13,2019-01-16 07:00:00,2019-01-17 00:49:48,1,2024-09-19
3373,26079111,R-63cfd788,2019-01-16 07:00:00,2019-01-16 20:06:36,0,2024-09-19
3374,87511111,R-9439d314,2019-01-16 07:00:00,2019-01-16 21:50:24,0,2024-09-19
3375,19445339,R-e2033d5f,2019-01-16 07:00:00,2019-01-16 20:34:47,0,2024-09-19
3376,38324855,R-4cfcd3c6,2019-01-16 07:00:00,2019-01-16 11:08:24,1,2024-09-19
3377,89718833,R-13ae31fc,2019-01-16 07:00:00,2019-01-16 12:27:00,0,2024-09-19
3378,13680498,R-23cad392,2019-01-16 07:00:00,2019-01-16 20:31:12,0,2024-09-19
3379,24964335,R-8951579d,2019-01-16 07:00:00,2019-01-16 11:03:36,0,2024-09-19
3380,74499001,R-95f8d290,2019-01-16 07:00:00,2019-01-16 09:06:00,0,2024-09-19
3381,61984883,R-cdde159d,2019-01-16 07:00:00,2019-01-16 13:31:48,1,2024-09-19
3382,29006962,R-c71e40ee,2019-01-16 07:00:00,2019-01-16 14:06:36,0,2024-09-19
3383,12168173,R-abc9e78b,2019-01-16 07:00:00,2019-01-17 05:28:12,1,2024-09-19
3384,18850246,R-9b9e505b,2019-01-16 07:00:00,2019-01-17 03:00:00,1,2024-09-19
3385,28713449,R-dbf62bdb,2019-01-16 07:00:00,2019-01-16 20:59:24,1,2024-09-19
3386,24763016,R-46993433,2019-01-16 07:00:00,2019-01-16 19:03:00,0,2024-09-19
3387,25523248,R-a6faaa76,2019-01-16 07:00:00,2019-01-16 13:43:12,0,2024-09-19
3388,31642729,R-bb7dd17d,2019-01-16 07:00:00,2019-01-16 09:42:36,1,2024-09-19
3389,27086559,R-4f2e8b29,2019-01-16 07:00:00,2019-01-16 12:45:00,0,2024-09-19
3390,12814755,R-c62a77a8,2019-01-16 07:00:00,2019-01-16 15:33:36,0,2024-09-19
3391,75500652,R-357c2068,2019-01-16 07:00:00,2019-01-16 20:09:00,0,2024-09-19
3392,18663378,R-ae942d3f,2019-01-16 07:00:00,2019-01-16 22:36:00,0,2024-09-19
3393,22376424,R-8ba4242b,2019-01-16 07:00:00,2019-01-16 21:24:00,0,2024-09-19
3394,56498624,R-0f15ad6f,2019-01-16 07:00:00,2019-01-16 13:19:12,0,2024-09-19
3395,79515526,R-553cacdb,2019-01-16 07:00:00,2019-01-17 01:46:48,1,2024-09-19
3396,10784487,R-8ff40b97,2019-01-16 07:00:00,2019-01-16 16:25:12,0,2024-09-19
3397,25366317,R-fd52f991,2019-01-16 07:00:00,2019-01-17 00:55:12,1,2024-09-19
3398,18882093,R-018eecd6,2019-01-16 07:00:00,2019-01-16 18:45:36,0,2024-09-19
3399,18910102,R-f03e5d6a,2019-01-16 07:00:00,2019-01-17 00:10:48,1,2024-09-19
3400,18255500,R-229b6498,2019-01-16 07:00:00,2019-01-16 15:48:00,1,2024-09-19
3401,16668142,R-543a4869,2019-01-16 07:00:00,2019-01-17 06:15:36,1,2024-09-19
3402,28331634,R-9a508f91,2019-01-16 07:00:00,2019-01-16 16:01:48,0,2024-09-19
3403,14654654,R-73635a24,2019-01-16 07:00:00,2019-01-16 13:21:36,0,2024-09-19
3404,14849907,R-6e0546c8,2019-01-16 07:00:00,2019-01-17 03:33:36,1,2024-09-19
3405,24806622,R-ad41fea2,2019-01-16 07:00:00,2019-01-17 00:50:24,0,2024-09-19
3406,22653688,R-4abab40d,2019-01-16 07:00:00,2019-01-17 02:20:24,1,2024-09-19
3407,31363807,R-24d648df,2019-01-16 07:00:00,2019-01-16 23:00:36,0,2024-09-19
3408,16815307,R-24b79af3,2019-01-16 07:00:00,2019-01-16 12:44:24,0,2024-09-19
3409,21011340,R-c3929608,2019-01-16 07:00:00,2019-01-16 16:27:36,1,2024-09-19
3410,30567382,R-9795c129,2019-01-16 07:00:00,2019-01-16 23:45:00,1,2024-09-19
3411,18463805,R-0547073c,2019-01-16 07:00:00,2019-01-16 12:43:48,0,2024-09-19
3412,48597864,R-f782724c,2019-01-16 07:00:00,2019-01-16 11:55:48,0,2024-09-19
3413,16928992,R-92e4c6e3,2019-01-16 07:00:00,2019-01-16 10:57:00,0,2024-09-19
3414,20958889,R-1aaf035b,2019-01-16 07:00:00,2019-01-16 15:19:12,0,2024-09-19
3415,27384735,R-f8b24663,2019-01-16 07:00:00,2019-01-16 23:47:24,0,2024-09-19
3416,13439737,R-d053f5bc,2019-01-16 07:00:00,2019-01-16 22:51:00,0,2024-09-19
3417,21026790,R-800e2702,2019-01-16 07:00:00,2019-01-16 15:41:24,0,2024-09-19
3418,12642421,R-35ca9198,2019-01-16 07:00:00,2019-01-16 10:03:00,0,2024-09-19
3419,33014292,R-de294790,2019-01-16 07:00:00,2019-01-16 12:45:00,0,2024-09-19
3420,75452905,R-37d04d1e,2019-01-16 07:00:00,2019-01-16 20:16:48,0,2024-09-19
3421,32293070,R-e1268699,2019-01-16 07:00:00,2019-01-16 23:19:48,0,2024-09-19
3422,26292563,R-e96a1ff1,2019-01-16 07:00:00,2019-01-16 22:13:12,1,2024-09-19
3423,25536738,R-63bd6f39,2019-01-16 07:00:00,2019-01-17 01:52:48,1,2024-09-19
3424,33571967,R-5a3ccfe6,2019-01-16 07:00:00,2019-01-16 17:01:12,0,2024-09-19
3425,20516509,R-70268c8c,2019-01-16 07:00:00,2019-01-17 05:03:36,0,2024-09-19
3426,21162393,R-6f04f0ff,2019-01-16 07:00:00,2019-01-16 20:28:12,0,2024-09-19
3427,26142889,R-ef0d3977,2019-01-16 07:00:00,2019-01-16 13:12:36,0,2024-09-19
3428,21048046,R-c970877c,2019-01-16 07:00:00,2019-01-16 11:22:12,0,2024-09-19
3429,25800303,R-36697959,2019-01-16 07:00:00,2019-01-16 12:44:24,1,2024-09-19
3430,78564988,R-d47cb217,2019-01-16 07:00:00,2019-01-16 14:37:12,1,2024-09-19
3431,18895478,R-d94e91af,2019-01-16 07:00:00,2019-01-17 03:45:00,0,2024-09-19
3432,14688558,R-0e3ff935,2019-01-16 07:00:00,2019-01-16 21:28:12,0,2024-09-19
3433,12492275,R-31f07845,2019-01-16 07:00:00,2019-01-16 11:31:48,0,2024-09-19
3434,18611501,R-f272a7a2,2019-01-16 07:00:00,2019-01-16 19:46:48,0,2024-09-19
3435,26459758,R-dff6ba9a,2019-01-16 07:00:00,2019-01-16 17:41:24,1,2024-09-19
3436,83958550,R-6717548a,2019-01-16 07:00:00,2019-01-16 11:36:00,0,2024-09-19
3437,16290844,R-ebd8d425,2019-01-16 07:00:00,2019-01-16 13:16:48,0,2024-09-19
3438,32516697,R-125ec326,2019-01-16 07:00:00,2019-01-16 14:37:12,1,2024-09-19
3439,91877740,R-a8bab748,2019-01-16 07:00:00,2019-01-16 19:26:24,0,2024-09-19
3440,28389523,R-8fd7444d,2019-01-16 07:00:00,2019-01-16 10:55:12,0,2024-09-19
3441,30423343,R-254cd68e,2019-01-16 07:00:00,2019-01-16 13:17:23,0,2024-09-19
3442,10962127,R-bebd368c,2019-01-16 07:00:00,2019-01-16 19:22:12,0,2024-09-19
3443,18678032,R-b827dbcd,2019-01-16 07:00:00,2019-01-16 15:24:00,0,2024-09-19
3444,47488840,R-7e7803e7,2019-01-16 07:00:00,2019-01-17 04:20:24,0,2024-09-19
3445,27565289,R-a27dcdaa,2019-01-16 07:00:00,2019-01-16 18:30:36,0,2024-09-19
3446,10455714,R-193595bb,2019-01-16 07:00:00,2019-01-16 21:55:48,1,2024-09-19
3447,10366123,R-3a05b595,2019-01-16 07:00:00,2019-01-16 23:17:23,0,2024-09-19
3448,13603119,R-c29b1cbb,2019-01-16 07:00:00,2019-01-16 18:27:00,0,2024-09-19
3449,16991743,R-562f1149,2019-01-16 07:00:00,2019-01-16 14:21:00,1,2024-09-19
3450,15421875,R-324bffb1,2019-01-16 07:00:00,2019-01-16 11:15:00,0,2024-09-19
3451,24859831,R-47aae3c4,2019-01-16 07:00:00,2019-01-16 21:11:24,0,2024-09-19
3452,24681381,R-b717c20b,2019-01-16 07:00:00,2019-01-16 17:37:48,0,2024-09-19
3453,29780011,R-d5cb9f82,2019-01-16 07:00:00,2019-01-16 15:33:36,0,2024-09-19
3454,13927774,R-0bac03b2,2019-01-16 07:00:00,2019-01-16 20:16:48,0,2024-09-19
3455,31827682,R-6f2f34a8,2019-01-16 07:00:00,2019-01-16 13:04:48,0,2024-09-19
3456,33107659,R-0c4d6436,2019-01-16 07:00:00,2019-01-16 20:27:36,0,2024-09-19
3457,81874052,R-5f702eb3,2019-01-16 07:00:00,2019-01-16 12:51:00,1,2024-09-19
3458,11191961,R-229b9412,2019-01-16 07:00:00,2019-01-16 10:43:12,0,2024-09-19
3459,79272556,R-22b0aa6f,2019-01-16 07:00:00,2019-01-17 04:16:12,0,2024-09-19
3460,14370115,R-198829ff,2019-01-16 07:00:00,2019-01-16 17:55:48,0,2024-09-19
3461,30312694,R-483bf9db,2019-01-16 07:00:00,2019-01-16 09:03:36,0,2024-09-19
3462,28524845,R-ec3ad78d,2019-01-16 07:00:00,2019-01-17 05:04:12,0,2024-09-19
3463,29433242,R-f48d48bf,2019-01-16 07:00:00,2019-01-16 09:12:36,0,2024-09-19
3464,26946012,R-abac2639,2019-01-16 07:00:00,2019-01-16 11:35:24,0,2024-09-19
3465,98614931,R-8859b2f1,2019-01-16 07:00:00,2019-01-17 05:38:24,1,2024-09-19
3466,25385693,R-8e44bfd3,2019-01-16 07:00:00,2019-01-16 08:34:47,0,2024-09-19
3467,29121332,R-af1d28da,2019-01-16 07:00:00,2019-01-16 20:12:00,0,2024-09-19
3468,26739096,R-b3a6d415,2019-01-16 07:00:00,2019-01-16 22:28:48,0,2024-09-19
3469,14625993,R-d3affc50,2019-01-16 07:00:00,2019-01-16 15:25:12,1,2024-09-19
3470,89203390,R-4a6076e6,2019-01-16 07:00:00,2019-01-16 14:46:48,0,2024-09-19
3471,21873226,R-f2bb3ab3,2019-01-16 07:00:00,2019-01-17 00:45:00,1,2024-09-19
3472,25155294,R-9d23e1a0,2019-01-16 07:00:00,2019-01-16 11:45:36,0,2024-09-19
3473,14915064,R-d9eff913,2019-01-16 07:00:00,2019-01-16 12:40:48,0,2024-09-19
3474,81243042,R-f8aefe01,2019-01-16 07:00:00,2019-01-16 12:24:36,0,2024-09-19
3475,24220764,R-2e1e7bd2,2019-01-16 07:00:00,2019-01-16 09:10:48,0,2024-09-19
3476,28507630,R-0d5b630e,2019-01-16 07:00:00,2019-01-17 00:17:23,1,2024-09-19
3477,23639934,R-ea0cd0ac,2019-01-16 07:00:00,2019-01-16 14:42:00,0,2024-09-19
3478,24136996,R-6678a9aa,2019-01-16 07:00:00,2019-01-16 07:25:48,1,2024-09-19
3479,42302347,R-7fec0c69,2019-01-16 07:00:00,2019-01-17 00:12:36,1,2024-09-19
3480,33201533,R-689db453,2019-01-16 07:00:00,2019-01-16 19:07:48,0,2024-09-19
3481,18180423,R-d2478f58,2019-01-16 07:00:00,2019-01-16 22:48:36,0,2024-09-19
3482,29791384,R-219cc33b,2019-01-16 07:00:00,2019-01-16 20:16:48,0,2024-09-19
3483,86779795,R-a6a6aaf5,2019-01-16 07:00:00,2019-01-17 03:07:48,1,2024-09-19
3484,83629587,R-c9f0bd06,2019-01-16 07:00:00,2019-01-16 17:12:36,1,2024-09-19
3485,23244180,R-3311f0b9,2019-01-16 07:00:00,2019-01-16 16:30:36,0,2024-09-19
3486,29781564,R-bf8b06d2,2019-01-16 07:00:00,2019-01-16 08:21:00,1,2024-09-19
3487,28529541,R-d60a0eef,2019-01-16 07:00:00,2019-01-16 09:04:48,0,2024-09-19
3488,11972697,R-a2a2c16c,2019-01-16 07:00:00,2019-01-17 02:32:24,1,2024-09-19
3489,20058612,R-0e449fea,2019-01-16 07:00:00,2019-01-16 21:24:36,0,2024-09-19
3490,25314663,R-b6ffbc21,2019-01-16 07:00:00,2019-01-16 20:09:00,0,2024-09-19
3491,30794834,R-7074e69a,2019-01-16 07:00:00,2019-01-16 23:19:48,1,2024-09-19
3492,32255566,R-22dbcb70,2019-01-16 07:00:00,2019-01-16 13:04:48,0,2024-09-19
3493,28978466,R-7e57e613,2019-01-16 07:00:00,2019-01-16 16:36:00,0,2024-09-19
3494,14223048,R-10191f35,2019-01-16 07:00:00,2019-01-16 12:04:48,0,2024-09-19
3495,28674842,R-58a47a19,2019-01-16 07:00:00,2019-01-16 13:50:24,0,2024-09-19
3496,29569473,R-ccdbbc3b,2019-01-16 07:00:00,2019-01-16 22:52:12,0,2024-09-19
3497,21569652,R-7fe6fd46,2019-01-16 07:00:00,2019-01-16 12:45:00,1,2024-09-19
3498,12933975,R-efc8810e,2019-01-16 07:00:00,2019-01-16 11:10:48,0,2024-09-19
3499,24712768,R-9ada1209,2019-01-16 07:00:00,2019-01-16 18:42:36,0,2024-09-19
3500,23059473,R-81e5d48d,2019-01-16 07:00:00,2019-01-16 16:10:48,0,2024-09-19
3501,22705355,R-abcfea94,2019-01-16 07:00:00,2019-01-16 18:10:12,0,2024-09-19
3502,13805911,R-c263e831,2019-01-16 07:00:00,2019-01-17 00:28:12,1,2024-09-19
3503,22209237,R-e0400789,2019-01-16 07:00:00,2019-01-17 02:22:12,1,2024-09-19
3504,32668232,R-5f2921d9,2019-01-16 07:00:00,2019-01-16 17:34:11,1,2024-09-19
3505,32984940,R-e1ff1b1c,2019-01-16 07:00:00,2019-01-16 18:21:36,0,2024-09-19
3506,48116553,R-b9758eb4,2019-01-16 07:00:00,2019-01-17 02:45:36,1,2024-09-19
3507,11968468,R-14ccccb0,2019-01-16 07:00:00,2019-01-16 17:09:36,0,2024-09-19
3508,18273387,R-a5925afd,2019-01-16 07:00:00,2019-01-16 22:06:36,0,2024-09-19
3509,64894212,R-3b92ccec,2019-01-16 07:00:00,2019-01-16 22:00:36,0,2024-09-19
3510,88372671,R-4d6d60ce,2019-01-16 07:00:00,2019-01-16 14:28:48,0,2024-09-19
3511,21949967,R-ae3a3cd8,2019-01-16 07:00:00,2019-01-17 02:06:36,1,2024-09-19
3512,11098873,R-a15fbb4a,2019-01-16 07:00:00,2019-01-16 18:54:00,1,2024-09-19
3513,10946672,R-3ac5a369,2019-01-16 07:00:00,2019-01-16 16:51:36,0,2024-09-19
3514,24350497,R-28f212c8,2019-01-16 07:00:00,2019-01-17 02:03:36,1,2024-09-19
3515,44897730,R-dc408b6c,2019-01-16 07:00:00,2019-01-16 20:37:48,0,2024-09-19
3516,22748353,R-8656be91,2019-01-16 07:00:00,2019-01-16 16:33:36,1,2024-09-19
3517,28161729,R-2fee8fc3,2019-01-16 07:00:00,2019-01-16 18:16:12,0,2024-09-19
3518,14907586,R-96897f4d,2019-01-16 07:00:00,2019-01-17 05:16:12,1,2024-09-19
3519,41638642,R-ab06271c,2019-01-16 07:00:00,2019-01-16 17:20:24,0,2024-09-19
3520,38811305,R-f4856888,2019-01-16 07:00:00,2019-01-17 01:31:48,1,2024-09-19
3521,46619422,R-392fdf5f,2019-01-16 07:00:00,2019-01-16 15:37:48,0,2024-09-19
3522,60567423,R-588c6764,2019-01-16 07:00:00,2019-01-16 18:15:36,0,2024-09-19
3523,43346401,R-715c5ee2,2019-01-16 07:00:00,2019-01-17 05:07:48,1,2024-09-19
3524,19675258,R-7442cb0c,2019-01-16 07:00:00,2019-01-16 22:06:36,0,2024-09-19
3525,24803038,R-cb5fff04,2019-01-16 07:00:00,2019-01-16 22:36:00,0,2024-09-19
3526,72777903,R-cff24950,2019-01-16 07:00:00,2019-01-16 22:13:12,1,2024-09-19
3527,31825609,R-0844e73a,2019-01-16 07:00:00,2019-01-16 20:27:36,1,2024-09-19
3528,32778747,R-30975445,2019-01-16 07:00:00,2019-01-16 16:36:00,0,2024-09-19
3529,50812426,R-2855806b,2019-01-16 07:00:00,2019-01-16 21:40:48,0,2024-09-19
3530,15000219,R-e2d68801,2019-01-16 07:00:00,2019-01-16 18:09:00,0,2024-09-19
3531,16511798,R-a78a5e10,2019-01-16 07:00:00,2019-01-16 16:09:00,0,2024-09-19
3532,18489180,R-77351291,2019-01-16 07:00:00,2019-01-16 19:39:00,0,2024-09-19
3533,26753518,R-352bf4c4,2019-01-16 07:00:00,2019-01-16 18:34:11,0,2024-09-19
3534,65204544,R-5555b2ca,2019-01-16 07:00:00,2019-01-16 10:06:36,0,2024-09-19
3535,57863670,R-84c8665c,2019-01-16 07:00:00,2019-01-16 14:50:24,1,2024-09-19
3536,23736018,R-84f708f1,2019-01-16 07:00:00,2019-01-17 03:40:12,1,2024-09-19
3537,33171837,R-91ba3a49,2019-01-16 07:00:00,2019-01-16 10:31:12,0,2024-09-19
3538,12240406,R-42cfe8b8,2019-01-16 07:00:00,2019-01-16 20:17:23,0,2024-09-19
3539,14509814,R-36cf4ae7,2019-01-16 07:00:00,2019-01-16 22:37:48,0,2024-09-19
3540,21716796,R-5b0c8c66,2019-01-16 07:00:00,2019-01-16 18:10:48,0,2024-09-19
3541,59960001,R-3066c652,2019-01-16 07:00:00,2019-01-16 16:51:36,0,2024-09-19
3542,24444155,R-e341978f,2019-01-16 07:00:00,2019-01-17 01:35:24,1,2024-09-19
3543,25976643,R-a84b0cbd,2019-01-16 07:00:00,2019-01-16 14:26:24,0,2024-09-19
3544,33921946,R-5cc73966,2019-01-16 07:00:00,2019-01-16 08:39:36,0,2024-09-19
3545,21539260,R-9b13723a,2019-01-16 07:00:00,2019-01-16 07:27:36,0,2024-09-19
3546,68645374,R-ab7b7436,2019-01-16 07:00:00,2019-01-16 14:14:24,0,2024-09-19
3547,33972412,R-b12e3d4f,2019-01-16 07:00:00,2019-01-17 01:16:48,1,2024-09-19
3548,66265520,R-7be1fb93,2019-01-16 07:00:00,2019-01-16 16:25:48,0,2024-09-19
3549,20792581,R-14fba52e,2019-01-16 07:00:00,2019-01-16 11:50:24,0,2024-09-19
3550,26768849,R-7b677003,2019-01-16 07:00:00,2019-01-17 01:12:00,1,2024-09-19
3551,95491489,R-50e3b90a,2019-01-16 07:00:00,2019-01-16 21:06:00,0,2024-09-19
3552,32864873,R-db5fa963,2019-01-16 07:00:00,2019-01-17 03:14:24,1,2024-09-19
3553,19571575,R-1d0acbb0,2019-01-16 07:00:00,2019-01-16 23:34:11,1,2024-09-19
3554,27935116,R-024b5adb,2019-01-16 07:00:00,2019-01-17 03:39:36,1,2024-09-19
3555,14720175,R-c382abc7,2019-01-16 07:00:00,2019-01-16 20:21:36,0,2024-09-19
3556,14232365,R-32f2fb29,2019-01-16 07:00:00,2019-01-16 12:39:36,0,2024-09-19
3557,26210303,R-fe780f9f,2019-01-16 07:00:00,2019-01-16 13:10:48,0,2024-09-19
3558,13172330,R-0e4bf1f5,2019-01-16 07:00:00,2019-01-16 10:43:48,0,2024-09-19
3559,68963717,R-00a1afca,2019-01-16 07:00:00,2019-01-17 02:52:12,1,2024-09-19
3560,18855810,R-c07a445b,2019-01-16 07:00:00,2019-01-16 23:22:48,0,2024-09-19
3561,28650047,R-9e063ae8,2019-01-16 07:00:00,2019-01-16 21:24:00,0,2024-09-19
3562,26768431,R-105b14c1,2019-01-16 07:00:00,2019-01-17 01:52:48,1,2024-09-19
3563,24141016,R-addfd8ae,2019-01-16 07:00:00,2019-01-16 12:51:00,0,2024-09-19
3564,24929825,R-a1f9c94d,2019-01-16 07:00:00,2019-01-16 12:04:48,0,2024-09-19
3565,13131138,R-9a97d2cc,2019-01-16 07:00:00,2019-01-16 21:40:48,0,2024-09-19
3566,21093078,R-505c0664,2019-01-16 07:00:00,2019-01-16 15:53:24,0,2024-09-19
3567,30977437,R-b5f720b0,2019-01-16 07:00:00,2019-01-17 03:24:36,1,2024-09-19
3568,10787409,R-380dd0f0,2019-01-16 07:00:00,2019-01-16 13:25:12,0,2024-09-19
3569,14407628,R-ab869171,2019-01-16 07:00:00,2019-01-16 12:27:36,1,2024-09-19
3570,23309143,R-e3801794,2019-01-16 07:00:00,2019-01-16 15:03:00,1,2024-09-19
3571,39580514,R-55cf975a,2019-01-16 07:00:00,2019-01-16 09:34:47,0,2024-09-19
3572,30336823,R-41208de3,2019-01-16 07:00:00,2019-01-16 14:21:00,0,2024-09-19
3573,31295807,R-9f67d68f,2019-01-16 07:00:00,2019-01-16 13:50:24,0,2024-09-19
3574,27585963,R-ef8dd68d,2019-01-16 07:00:00,2019-01-17 05:19:12,1,2024-09-19
3575,23110145,R-82a513e4,2019-01-16 07:00:00,2019-01-16 21:54:36,1,2024-09-19
3576,13068930,R-de9dfbf0,2019-01-16 07:00:00,2019-01-16 08:00:00,0,2024-09-19
3577,27082207,R-8dbe29e2,2019-01-16 07:00:00,2019-01-16 17:56:24,1,2024-09-19
3578,23138031,R-8dd113f2,2019-01-16 07:00:00,2019-01-16 18:31:12,0,2024-09-19
3579,15673353,R-cf08ca9c,2019-01-16 07:00:00,2019-01-16 14:58:48,0,2024-09-19
3580,23562847,R-32967753,2019-01-16 07:00:00,2019-01-16 16:20:24,0,2024-09-19
3581,19980822,R-efbffa65,2019-01-16 07:00:00,2019-01-16 14:21:36,0,2024-09-19
3582,21784492,R-581944e1,2019-01-16 07:00:00,2019-01-16 17:27:36,0,2024-09-19
3583,24034677,R-81a8f294,2019-01-16 07:00:00,2019-01-16 07:55:12,0,2024-09-19
3584,31139762,R-f7534711,2019-01-16 07:00:00,2019-01-16 14:12:36,1,2024-09-19
3585,29054232,R-269c91ef,2019-01-16 07:00:00,2019-01-16 17:22:48,0,2024-09-19
3586,23496767,R-8e665007,2019-01-16 07:00:00,2019-01-16 12:24:00,0,2024-09-19
3587,25773008,R-96650172,2019-01-16 07:00:00,2019-01-17 02:57:36,1,2024-09-19
3588,31312028,R-0c678da6,2019-01-16 07:00:00,2019-01-16 14:51:00,0,2024-09-19
3589,22554932,R-c98c84ff,2019-01-16 07:00:00,2019-01-16 20:21:36,1,2024-09-19
3590,13631150,R-196dab0c,2019-01-16 07:00:00,2019-01-16 23:21:36,0,2024-09-19
