index,city_id,temp,wind_speed,description,humidity,pressure,datetime,event_date
11386,C-c7cacd1d,28,7,Partly cloudy,79,1022,2019-01-15 10:00:00,2024-09-19
11387,C-c7cacd1d,30,7,Overcast,79,1021,2019-01-15 11:00:00,2024-09-19
11388,C-c7cacd1d,30,7,Overcast,79,1021,2019-01-15 12:00:00,2024-09-19
11389,C-c7cacd1d,30,7,Overcast,80,1020,2019-01-15 13:00:00,2024-09-19
11390,C-c7cacd1d,30,7,Overcast,81,1020,2019-01-15 14:00:00,2024-09-19
11391,C-c7cacd1d,28,6,Overcast,83,1020,2019-01-15 15:00:00,2024-09-19
11392,C-c7cacd1d,28,6,Overcast,84,1020,2019-01-15 16:00:00,2024-09-19
11393,C-c7cacd1d,27,6,Overcast,85,1020,2019-01-15 17:00:00,2024-09-19
11394,C-c7cacd1d,27,6,Overcast,86,1019,2019-01-15 18:00:00,2024-09-19
11395,C-c7cacd1d,25,6,Overcast,85,1019,2019-01-15 19:00:00,2024-09-19
11396,C-c7cacd1d,25,6,Overcast,84,1018,2019-01-15 20:00:00,2024-09-19
11397,C-c7cacd1d,25,6,Overcast,83,1017,2019-01-15 21:00:00,2024-09-19
11398,C-c7cacd1d,25,6,Overcast,82,1017,2019-01-15 22:00:00,2024-09-19
11399,C-c7cacd1d,25,6,Overcast,82,1016,2019-01-15 23:00:00,2024-09-19
11400,C-c7cacd1d,25,6,Overcast,81,1016,2019-01-16 00:00:00,2024-09-19
11401,C-c7cacd1d,27,7,Overcast,81,1016,2019-01-16 01:00:00,2024-09-19
11402,C-c7cacd1d,27,7,Blizzard,81,1015,2019-01-16 02:00:00,2024-09-19
11403,C-c7cacd1d,28,8,Blizzard,81,1015,2019-01-16 03:00:00,2024-09-19
11404,C-c7cacd1d,28,9,Blizzard,81,1015,2019-01-16 04:00:00,2024-09-19
11405,C-c7cacd1d,28,9,Blizzard,80,1015,2019-01-16 05:00:00,2024-09-19
11406,C-c7cacd1d,28,10,Blizzard,80,1015,2019-01-16 06:00:00,2024-09-19
11407,C-c7cacd1d,28,9,Blizzard,78,1015,2019-01-16 07:00:00,2024-09-19
11408,C-c7cacd1d,30,9,Cloudy,76,1016,2019-01-16 08:00:00,2024-09-19
11409,C-c7cacd1d,30,9,Cloudy,74,1016,2019-01-16 09:00:00,2024-09-19
11410,C-c7cacd1d,30,10,Cloudy,72,1017,2019-01-16 10:00:00,2024-09-19
11411,C-c7cacd1d,30,11,Blizzard,70,1018,2019-01-16 11:00:00,2024-09-19
11412,C-c7cacd1d,30,12,Blizzard,69,1019,2019-01-16 12:00:00,2024-09-19
11413,C-c7cacd1d,28,13,Blizzard,67,1020,2019-01-16 13:00:00,2024-09-19
11414,C-c7cacd1d,27,13,Light snow,66,1021,2019-01-16 14:00:00,2024-09-19
11415,C-c7cacd1d,25,14,Light snow,65,1022,2019-01-16 15:00:00,2024-09-19
11416,C-c7cacd1d,23,12,Light snow,68,1024,2019-01-16 16:00:00,2024-09-19
11417,C-c7cacd1d,21,11,Patchy light snow,70,1025,2019-01-16 17:00:00,2024-09-19
11418,C-c7cacd1d,19,9,Patchy light snow,73,1026,2019-01-16 18:00:00,2024-09-19
11419,C-c7cacd1d,19,8,Patchy light snow,74,1027,2019-01-16 19:00:00,2024-09-19
11420,C-c7cacd1d,18,7,Clear,76,1028,2019-01-16 20:00:00,2024-09-19
11421,C-c7cacd1d,16,6,Clear,77,1028,2019-01-16 21:00:00,2024-09-19
11422,C-c7cacd1d,16,6,Clear,78,1029,2019-01-16 22:00:00,2024-09-19
11423,C-c7cacd1d,16,6,Clear,78,1029,2019-01-16 23:00:00,2024-09-19
11424,C-c7cacd1d,16,6,Clear,79,1029,2019-01-17 00:00:00,2024-09-19
11425,C-c7cacd1d,14,4,Clear,80,1030,2019-01-17 01:00:00,2024-09-19
11426,C-c7cacd1d,14,4,Clear,80,1030,2019-01-17 02:00:00,2024-09-19
11427,C-c7cacd1d,14,3,Clear,81,1030,2019-01-17 03:00:00,2024-09-19
11428,C-c7cacd1d,14,3,Clear,81,1030,2019-01-17 04:00:00,2024-09-19
11429,C-c7cacd1d,14,3,Clear,82,1030,2019-01-17 05:00:00,2024-09-19
11430,C-c7cacd1d,14,3,Sunny,82,1030,2019-01-17 06:00:00,2024-09-19
11431,C-c7cacd1d,14,2,Sunny,78,1030,2019-01-17 07:00:00,2024-09-19
11432,C-c7cacd1d,16,2,Partly cloudy,73,1030,2019-01-17 08:00:00,2024-09-19
11433,C-c7cacd1d,16,2,Partly cloudy,69,1030,2019-01-17 09:00:00,2024-09-19
11434,C-c7cacd1d,18,2,Partly cloudy,66,1028,2019-01-17 10:00:00,2024-09-19
11435,C-c7cacd1d,19,2,Cloudy,64,1027,2019-01-17 11:00:00,2024-09-19
11436,C-c7cacd1d,21,2,Cloudy,61,1026,2019-01-17 12:00:00,2024-09-19
11437,C-c7cacd1d,23,3,Cloudy,63,1025,2019-01-17 13:00:00,2024-09-19
11438,C-c7cacd1d,23,4,Overcast,65,1024,2019-01-17 14:00:00,2024-09-19
11439,C-c7cacd1d,23,4,Overcast,67,1024,2019-01-17 15:00:00,2024-09-19
11440,C-c7cacd1d,23,5,Overcast,69,1023,2019-01-17 16:00:00,2024-09-19
11441,C-c7cacd1d,23,6,Overcast,72,1022,2019-01-17 17:00:00,2024-09-19
11442,C-c7cacd1d,23,6,Overcast,74,1022,2019-01-17 18:00:00,2024-09-19
11443,C-c7cacd1d,23,6,Overcast,77,1021,2019-01-17 19:00:00,2024-09-19
11444,C-c7cacd1d,23,6,Overcast,81,1020,2019-01-17 20:00:00,2024-09-19
11445,C-c7cacd1d,23,6,Overcast,84,1019,2019-01-17 21:00:00,2024-09-19
11446,C-c7cacd1d,25,6,Overcast,86,1019,2019-01-17 22:00:00,2024-09-19
11447,C-c7cacd1d,25,6,Light snow,88,1018,2019-01-17 23:00:00,2024-09-19
11448,C-c7cacd1d,25,5,Light snow,90,1018,2019-01-18 00:00:00,2024-09-19
11449,C-c7cacd1d,27,6,Light snow,91,1017,2019-01-18 01:00:00,2024-09-19
11450,C-c7cacd1d,27,6,Heavy snow,91,1017,2019-01-18 02:00:00,2024-09-19
11451,C-c7cacd1d,28,6,Heavy snow,92,1016,2019-01-18 03:00:00,2024-09-19
11452,C-c7cacd1d,28,7,Heavy snow,93,1016,2019-01-18 04:00:00,2024-09-19
11453,C-c7cacd1d,30,7,Heavy snow,93,1016,2019-01-18 05:00:00,2024-09-19
11454,C-c7cacd1d,30,8,Heavy snow,94,1016,2019-01-18 06:00:00,2024-09-19
11455,C-c7cacd1d,30,7,Heavy snow,93,1016,2019-01-18 07:00:00,2024-09-19
11456,C-c7cacd1d,30,7,Heavy snow,91,1017,2019-01-18 08:00:00,2024-09-19
11457,C-c7cacd1d,30,7,Heavy snow,90,1017,2019-01-18 09:00:00,2024-09-19
11458,C-c7cacd1d,30,7,Heavy snow,86,1018,2019-01-18 10:00:00,2024-09-19
11459,C-c7cacd1d,30,7,Heavy snow,83,1018,2019-01-18 11:00:00,2024-09-19
11460,C-c7cacd1d,30,7,Heavy snow,79,1018,2019-01-18 12:00:00,2024-09-19
11461,C-c7cacd1d,30,7,Heavy snow,79,1019,2019-01-18 13:00:00,2024-09-19
11462,C-c7cacd1d,30,7,Moderate snow,79,1019,2019-01-18 14:00:00,2024-09-19
11463,C-c7cacd1d,28,8,Moderate snow,79,1020,2019-01-18 15:00:00,2024-09-19
11464,C-c7cacd1d,28,8,Moderate snow,79,1021,2019-01-18 16:00:00,2024-09-19
11465,C-c7cacd1d,27,9,Cloudy,80,1022,2019-01-18 17:00:00,2024-09-19
11466,C-c7cacd1d,27,9,Cloudy,80,1023,2019-01-18 18:00:00,2024-09-19
11467,C-c7cacd1d,25,9,Cloudy,82,1023,2019-01-18 19:00:00,2024-09-19
11468,C-c7cacd1d,23,8,Cloudy,85,1024,2019-01-18 20:00:00,2024-09-19
11469,C-c7cacd1d,23,7,Cloudy,87,1024,2019-01-18 21:00:00,2024-09-19
11470,C-c7cacd1d,23,7,Cloudy,87,1024,2019-01-18 22:00:00,2024-09-19
11471,C-c7cacd1d,23,6,Overcast,88,1025,2019-01-18 23:00:00,2024-09-19
11472,C-c7cacd1d,23,6,Overcast,88,1025,2019-01-19 00:00:00,2024-09-19
11473,C-c7cacd1d,23,5,Overcast,89,1026,2019-01-19 01:00:00,2024-09-19
11474,C-c7cacd1d,23,4,Heavy snow,91,1026,2019-01-19 02:00:00,2024-09-19
11475,C-c7cacd1d,21,4,Heavy snow,92,1026,2019-01-19 03:00:00,2024-09-19
11476,C-c7cacd1d,21,4,Heavy snow,92,1026,2019-01-19 04:00:00,2024-09-19
11477,C-c7cacd1d,19,5,Overcast,92,1027,2019-01-19 05:00:00,2024-09-19
11478,C-c7cacd1d,18,5,Overcast,92,1027,2019-01-19 06:00:00,2024-09-19
11479,C-c7cacd1d,16,5,Overcast,92,1027,2019-01-19 07:00:00,2024-09-19
11480,C-c7cacd1d,16,6,Heavy snow,92,1026,2019-01-19 08:00:00,2024-09-19
11481,C-c7cacd1d,16,6,Heavy snow,92,1026,2019-01-19 09:00:00,2024-09-19
11482,C-c7cacd1d,16,7,Heavy snow,92,1025,2019-01-19 10:00:00,2024-09-19
11483,C-c7cacd1d,16,7,Heavy snow,93,1024,2019-01-19 11:00:00,2024-09-19
11484,C-c7cacd1d,16,9,Heavy snow,93,1023,2019-01-19 12:00:00,2024-09-19
11485,C-c7cacd1d,16,9,Heavy snow,93,1022,2019-01-19 13:00:00,2024-09-19
11486,C-c7cacd1d,14,10,Heavy snow,94,1021,2019-01-19 14:00:00,2024-09-19
11487,C-c7cacd1d,14,11,Heavy snow,95,1020,2019-01-19 15:00:00,2024-09-19
11488,C-c7cacd1d,14,11,Heavy snow,95,1019,2019-01-19 16:00:00,2024-09-19
11489,C-c7cacd1d,14,10,Heavy snow,95,1018,2019-01-19 17:00:00,2024-09-19
11490,C-c7cacd1d,16,10,Heavy snow,95,1018,2019-01-19 18:00:00,2024-09-19
11491,C-c7cacd1d,16,10,Heavy snow,96,1016,2019-01-19 19:00:00,2024-09-19
11492,C-c7cacd1d,16,10,Heavy snow,96,1015,2019-01-19 20:00:00,2024-09-19
11493,C-c7cacd1d,18,11,Heavy snow,97,1013,2019-01-19 21:00:00,2024-09-19
11494,C-c7cacd1d,18,11,Heavy snow,97,1012,2019-01-19 22:00:00,2024-09-19
11495,C-c7cacd1d,18,11,Heavy snow,97,1011,2019-01-19 23:00:00,2024-09-19
11496,C-c7cacd1d,16,12,Heavy snow,97,1010,2019-01-20 00:00:00,2024-09-19
11497,C-c7cacd1d,18,12,Heavy snow,97,1009,2019-01-20 01:00:00,2024-09-19
11498,C-c7cacd1d,18,12,Heavy snow,97,1007,2019-01-20 02:00:00,2024-09-19
11499,C-c7cacd1d,18,12,Heavy snow,97,1006,2019-01-20 03:00:00,2024-09-19
11500,C-c7cacd1d,16,13,Heavy snow,97,1006,2019-01-20 04:00:00,2024-09-19
11501,C-c7cacd1d,14,14,Heavy snow,96,1007,2019-01-20 05:00:00,2024-09-19
11502,C-c7cacd1d,12,14,Heavy snow,96,1007,2019-01-20 06:00:00,2024-09-19
11503,C-c7cacd1d,10,13,Heavy snow,96,1008,2019-01-20 07:00:00,2024-09-19
11504,C-c7cacd1d,10,12,Heavy snow,96,1009,2019-01-20 08:00:00,2024-09-19
11505,C-c7cacd1d,9,12,Heavy snow,95,1011,2019-01-20 09:00:00,2024-09-19
11506,C-c7cacd1d,9,12,Heavy snow,95,1011,2019-01-20 10:00:00,2024-09-19
11507,C-c7cacd1d,10,12,Heavy snow,94,1011,2019-01-20 11:00:00,2024-09-19
11508,C-c7cacd1d,10,12,Heavy snow,93,1012,2019-01-20 12:00:00,2024-09-19
11509,C-c7cacd1d,10,13,Heavy snow,93,1013,2019-01-20 13:00:00,2024-09-19
11510,C-c7cacd1d,9,14,Blizzard,92,1014,2019-01-20 14:00:00,2024-09-19
11511,C-c7cacd1d,7,14,Blizzard,91,1015,2019-01-20 15:00:00,2024-09-19
11512,C-c7cacd1d,5,13,Blizzard,91,1016,2019-01-20 16:00:00,2024-09-19
11513,C-c7cacd1d,3,11,Heavy snow,91,1017,2019-01-20 17:00:00,2024-09-19
11514,C-c7cacd1d,3,9,Heavy snow,91,1018,2019-01-20 18:00:00,2024-09-19
11515,C-c7cacd1d,1,9,Heavy snow,92,1018,2019-01-20 19:00:00,2024-09-19
11516,C-c7cacd1d,1,9,Heavy snow,92,1019,2019-01-20 20:00:00,2024-09-19
11517,C-c7cacd1d,0,9,Heavy snow,93,1020,2019-01-20 21:00:00,2024-09-19
11518,C-c7cacd1d,0,9,Heavy snow,93,1020,2019-01-20 22:00:00,2024-09-19
11519,C-c7cacd1d,0,9,Heavy snow,93,1021,2019-01-20 23:00:00,2024-09-19
11520,C-c7cacd1d,-2,8,Heavy snow,94,1021,2019-01-21 00:00:00,2024-09-19
11521,C-c7cacd1d,-2,8,Heavy snow,93,1022,2019-01-21 01:00:00,2024-09-19
11522,C-c7cacd1d,-2,7,Moderate snow,93,1023,2019-01-21 02:00:00,2024-09-19
11523,C-c7cacd1d,-2,7,Moderate snow,93,1024,2019-01-21 03:00:00,2024-09-19
11524,C-c7cacd1d,-2,8,Moderate snow,94,1024,2019-01-21 04:00:00,2024-09-19
11525,C-c7cacd1d,-2,9,Heavy snow,94,1025,2019-01-21 05:00:00,2024-09-19
11526,C-c7cacd1d,-2,9,Heavy snow,94,1026,2019-01-21 06:00:00,2024-09-19
11527,C-c7cacd1d,0,10,Heavy snow,93,1027,2019-01-21 07:00:00,2024-09-19
11528,C-c7cacd1d,0,11,Moderate snow,93,1028,2019-01-21 08:00:00,2024-09-19
11529,C-c7cacd1d,0,11,Moderate snow,92,1029,2019-01-21 09:00:00,2024-09-19
11530,C-c7cacd1d,1,11,Moderate snow,90,1029,2019-01-21 10:00:00,2024-09-19
11531,C-c7cacd1d,5,10,Blizzard,89,1030,2019-01-21 11:00:00,2024-09-19
11532,C-c7cacd1d,7,9,Blizzard,87,1030,2019-01-21 12:00:00,2024-09-19
11533,C-c7cacd1d,7,9,Blizzard,87,1031,2019-01-21 13:00:00,2024-09-19
11534,C-c7cacd1d,7,9,Moderate snow,87,1031,2019-01-21 14:00:00,2024-09-19
11535,C-c7cacd1d,9,8,Moderate snow,87,1032,2019-01-21 15:00:00,2024-09-19
11536,C-c7cacd1d,9,9,Moderate snow,88,1033,2019-01-21 16:00:00,2024-09-19
11537,C-c7cacd1d,9,9,Heavy snow,89,1034,2019-01-21 17:00:00,2024-09-19
11538,C-c7cacd1d,9,9,Heavy snow,90,1034,2019-01-21 18:00:00,2024-09-19
11539,C-c7cacd1d,7,9,Heavy snow,91,1035,2019-01-21 19:00:00,2024-09-19
11540,C-c7cacd1d,3,9,Light snow,92,1036,2019-01-21 20:00:00,2024-09-19
11541,C-c7cacd1d,1,9,Light snow,93,1036,2019-01-21 21:00:00,2024-09-19
11542,C-c7cacd1d,1,8,Light snow,93,1037,2019-01-21 22:00:00,2024-09-19
11543,C-c7cacd1d,0,8,Light snow,94,1037,2019-01-21 23:00:00,2024-09-19
11544,C-c7cacd1d,0,7,Light snow,95,1037,2019-01-22 00:00:00,2024-09-19
11545,C-c7cacd1d,0,7,Light snow,95,1038,2019-01-22 01:00:00,2024-09-19
11546,C-c7cacd1d,0,7,Mist,96,1039,2019-01-22 02:00:00,2024-09-19
11547,C-c7cacd1d,-2,7,Mist,96,1039,2019-01-22 03:00:00,2024-09-19
11548,C-c7cacd1d,-2,6,Mist,94,1039,2019-01-22 04:00:00,2024-09-19
11549,C-c7cacd1d,-2,6,Partly cloudy,91,1040,2019-01-22 05:00:00,2024-09-19
11550,C-c7cacd1d,-4,5,Partly cloudy,88,1040,2019-01-22 06:00:00,2024-09-19
11551,C-c7cacd1d,1,4,Partly cloudy,88,1039,2019-01-22 07:00:00,2024-09-19
11552,C-c7cacd1d,5,4,Sunny,87,1039,2019-01-22 08:00:00,2024-09-19
11553,C-c7cacd1d,9,4,Sunny,87,1039,2019-01-22 09:00:00,2024-09-19
11554,C-c7cacd1d,12,4,Sunny,85,1037,2019-01-22 10:00:00,2024-09-19
11555,C-c7cacd1d,16,6,Partly cloudy,82,1036,2019-01-22 11:00:00,2024-09-19
11556,C-c7cacd1d,19,6,Partly cloudy,80,1035,2019-01-22 12:00:00,2024-09-19
11557,C-c7cacd1d,21,7,Partly cloudy,80,1034,2019-01-22 13:00:00,2024-09-19
11558,C-c7cacd1d,23,7,Partly cloudy,79,1033,2019-01-22 14:00:00,2024-09-19
11559,C-c7cacd1d,25,9,Partly cloudy,79,1032,2019-01-22 15:00:00,2024-09-19
11560,C-c7cacd1d,23,9,Partly cloudy,77,1031,2019-01-22 16:00:00,2024-09-19
11561,C-c7cacd1d,21,10,Partly cloudy,75,1030,2019-01-22 17:00:00,2024-09-19
11562,C-c7cacd1d,21,11,Partly cloudy,73,1029,2019-01-22 18:00:00,2024-09-19
11563,C-c7cacd1d,23,11,Partly cloudy,71,1028,2019-01-22 19:00:00,2024-09-19
11564,C-c7cacd1d,25,12,Cloudy,68,1027,2019-01-22 20:00:00,2024-09-19
11565,C-c7cacd1d,27,12,Cloudy,65,1026,2019-01-22 21:00:00,2024-09-19
11566,C-c7cacd1d,27,12,Cloudy,67,1025,2019-01-22 22:00:00,2024-09-19
11567,C-c7cacd1d,28,13,Overcast,68,1024,2019-01-22 23:00:00,2024-09-19
11568,C-c7cacd1d,30,13,Overcast,70,1023,2019-01-23 00:00:00,2024-09-19
11569,C-c7cacd1d,30,13,Overcast,74,1022,2019-01-23 01:00:00,2024-09-19
11570,C-c7cacd1d,30,13,Light sleet,78,1021,2019-01-23 02:00:00,2024-09-19
11571,C-c7cacd1d,32,13,Light sleet,82,1020,2019-01-23 03:00:00,2024-09-19
11572,C-c7cacd1d,32,12,Light sleet,86,1020,2019-01-23 04:00:00,2024-09-19
11573,C-c7cacd1d,34,12,Overcast,90,1019,2019-01-23 05:00:00,2024-09-19
11574,C-c7cacd1d,36,11,Overcast,95,1018,2019-01-23 06:00:00,2024-09-19
11575,C-c7cacd1d,36,11,Overcast,96,1017,2019-01-23 07:00:00,2024-09-19
11576,C-c7cacd1d,36,11,Light drizzle,97,1016,2019-01-23 08:00:00,2024-09-19
11577,C-c7cacd1d,36,11,Light drizzle,98,1015,2019-01-23 09:00:00,2024-09-19
11578,C-c7cacd1d,37,11,Light drizzle,98,1014,2019-01-23 10:00:00,2024-09-19
11579,C-c7cacd1d,37,12,Overcast,99,1013,2019-01-23 11:00:00,2024-09-19
11580,C-c7cacd1d,39,12,Overcast,100,1012,2019-01-23 12:00:00,2024-09-19
11581,C-c7cacd1d,39,12,Overcast,100,1010,2019-01-23 13:00:00,2024-09-19
11582,C-c7cacd1d,39,13,Light rain,100,1009,2019-01-23 14:00:00,2024-09-19
11583,C-c7cacd1d,39,13,Light rain,100,1008,2019-01-23 15:00:00,2024-09-19
11584,C-c7cacd1d,41,14,Light rain,98,1008,2019-01-23 16:00:00,2024-09-19
11585,C-c7cacd1d,41,15,Moderate rain,97,1007,2019-01-23 17:00:00,2024-09-19
11586,C-c7cacd1d,41,16,Moderate rain,95,1007,2019-01-23 18:00:00,2024-09-19
11587,C-c7cacd1d,41,17,Moderate rain,95,1006,2019-01-23 19:00:00,2024-09-19
11588,C-c7cacd1d,41,17,Light rain,96,1006,2019-01-23 20:00:00,2024-09-19
11589,C-c7cacd1d,41,18,Light rain,96,1005,2019-01-23 21:00:00,2024-09-19
11590,C-c7cacd1d,41,17,Light rain,97,1005,2019-01-23 22:00:00,2024-09-19
11591,C-c7cacd1d,39,16,Moderate rain,97,1004,2019-01-23 23:00:00,2024-09-19
11592,C-c7cacd1d,39,16,Moderate rain,98,1004,2019-01-24 00:00:00,2024-09-19
11593,C-c7cacd1d,37,14,Moderate rain,98,1003,2019-01-24 01:00:00,2024-09-19
11594,C-c7cacd1d,37,12,Light rain,99,1002,2019-01-24 02:00:00,2024-09-19
11595,C-c7cacd1d,36,10,Light rain,99,1002,2019-01-24 03:00:00,2024-09-19
11596,C-c7cacd1d,34,8,Light rain,98,1002,2019-01-24 04:00:00,2024-09-19
11597,C-c7cacd1d,34,7,Heavy snow,97,1002,2019-01-24 05:00:00,2024-09-19
11598,C-c7cacd1d,34,5,Heavy snow,96,1002,2019-01-24 06:00:00,2024-09-19
11599,C-c7cacd1d,32,6,Heavy snow,96,1002,2019-01-24 07:00:00,2024-09-19
11600,C-c7cacd1d,32,6,Heavy snow,95,1002,2019-01-24 08:00:00,2024-09-19
11601,C-c7cacd1d,32,7,Heavy snow,95,1003,2019-01-24 09:00:00,2024-09-19
11602,C-c7cacd1d,30,7,Heavy snow,93,1003,2019-01-24 10:00:00,2024-09-19
11603,C-c7cacd1d,30,8,Heavy snow,90,1003,2019-01-24 11:00:00,2024-09-19
11604,C-c7cacd1d,30,9,Heavy snow,88,1004,2019-01-24 12:00:00,2024-09-19
11605,C-c7cacd1d,28,9,Heavy snow,86,1004,2019-01-24 13:00:00,2024-09-19
11606,C-c7cacd1d,28,9,Moderate snow,84,1005,2019-01-24 14:00:00,2024-09-19
11607,C-c7cacd1d,28,9,Moderate snow,83,1005,2019-01-24 15:00:00,2024-09-19
11608,C-c7cacd1d,27,9,Moderate snow,83,1006,2019-01-24 16:00:00,2024-09-19
11609,C-c7cacd1d,27,9,Overcast,83,1007,2019-01-24 17:00:00,2024-09-19
11610,C-c7cacd1d,25,8,Overcast,84,1008,2019-01-24 18:00:00,2024-09-19
11611,C-c7cacd1d,25,9,Overcast,84,1008,2019-01-24 19:00:00,2024-09-19
11612,C-c7cacd1d,23,9,Partly cloudy,85,1009,2019-01-24 20:00:00,2024-09-19
11613,C-c7cacd1d,21,9,Partly cloudy,86,1009,2019-01-24 21:00:00,2024-09-19
11614,C-c7cacd1d,23,9,Partly cloudy,87,1009,2019-01-24 22:00:00,2024-09-19
11615,C-c7cacd1d,23,9,Moderate snow,88,1010,2019-01-24 23:00:00,2024-09-19
11616,C-c7cacd1d,25,9,Moderate snow,89,1010,2019-01-25 00:00:00,2024-09-19
11617,C-c7cacd1d,25,11,Moderate snow,87,1010,2019-01-25 01:00:00,2024-09-19
11618,C-c7cacd1d,25,11,Moderate snow,85,1010,2019-01-25 02:00:00,2024-09-19
11619,C-c7cacd1d,25,12,Moderate snow,84,1010,2019-01-25 03:00:00,2024-09-19
11620,C-c7cacd1d,23,13,Moderate snow,84,1011,2019-01-25 04:00:00,2024-09-19
11621,C-c7cacd1d,23,14,Heavy snow,84,1011,2019-01-25 05:00:00,2024-09-19
11622,C-c7cacd1d,21,14,Heavy snow,84,1011,2019-01-25 06:00:00,2024-09-19
11623,C-c7cacd1d,21,14,Heavy snow,83,1012,2019-01-25 07:00:00,2024-09-19
11624,C-c7cacd1d,21,14,Blizzard,82,1013,2019-01-25 08:00:00,2024-09-19
11625,C-c7cacd1d,21,14,Blizzard,81,1014,2019-01-25 09:00:00,2024-09-19
11626,C-c7cacd1d,19,14,Blizzard,77,1015,2019-01-25 10:00:00,2024-09-19
11627,C-c7cacd1d,19,14,Blizzard,73,1016,2019-01-25 11:00:00,2024-09-19
11628,C-c7cacd1d,19,15,Blizzard,69,1017,2019-01-25 12:00:00,2024-09-19
11629,C-c7cacd1d,18,15,Blizzard,70,1017,2019-01-25 13:00:00,2024-09-19
11630,C-c7cacd1d,18,14,Cloudy,71,1018,2019-01-25 14:00:00,2024-09-19
11631,C-c7cacd1d,16,14,Cloudy,73,1019,2019-01-25 15:00:00,2024-09-19
11632,C-c7cacd1d,16,14,Cloudy,76,1019,2019-01-25 16:00:00,2024-09-19
11633,C-c7cacd1d,16,13,Overcast,79,1020,2019-01-25 17:00:00,2024-09-19
11634,C-c7cacd1d,14,13,Overcast,82,1020,2019-01-25 18:00:00,2024-09-19
11635,C-c7cacd1d,14,12,Overcast,82,1021,2019-01-25 19:00:00,2024-09-19
11636,C-c7cacd1d,14,12,Moderate snow,83,1021,2019-01-25 20:00:00,2024-09-19
11637,C-c7cacd1d,14,11,Moderate snow,84,1021,2019-01-25 21:00:00,2024-09-19
11638,C-c7cacd1d,14,10,Moderate snow,84,1021,2019-01-25 22:00:00,2024-09-19
11639,C-c7cacd1d,12,9,Heavy snow,84,1021,2019-01-25 23:00:00,2024-09-19
11640,C-c7cacd1d,12,7,Heavy snow,84,1021,2019-01-26 00:00:00,2024-09-19
11641,C-c7cacd1d,10,7,Heavy snow,85,1022,2019-01-26 01:00:00,2024-09-19
11642,C-c7cacd1d,10,6,Cloudy,87,1022,2019-01-26 02:00:00,2024-09-19
11643,C-c7cacd1d,9,6,Cloudy,89,1022,2019-01-26 03:00:00,2024-09-19
11644,C-c7cacd1d,9,6,Cloudy,90,1022,2019-01-26 04:00:00,2024-09-19
11645,C-c7cacd1d,9,6,Cloudy,90,1023,2019-01-26 05:00:00,2024-09-19
11646,C-c7cacd1d,9,6,Cloudy,91,1023,2019-01-26 06:00:00,2024-09-19
11647,C-c7cacd1d,9,6,Cloudy,87,1023,2019-01-26 07:00:00,2024-09-19
11648,C-c7cacd1d,10,6,Cloudy,83,1023,2019-01-26 08:00:00,2024-09-19
11649,C-c7cacd1d,10,6,Cloudy,80,1023,2019-01-26 09:00:00,2024-09-19
11650,C-c7cacd1d,12,7,Cloudy,78,1023,2019-01-26 10:00:00,2024-09-19
11651,C-c7cacd1d,14,8,Overcast,77,1023,2019-01-26 11:00:00,2024-09-19
11652,C-c7cacd1d,16,9,Overcast,75,1023,2019-01-26 12:00:00,2024-09-19
11653,C-c7cacd1d,16,9,Overcast,76,1023,2019-01-26 13:00:00,2024-09-19
11654,C-c7cacd1d,16,8,Overcast,77,1022,2019-01-26 14:00:00,2024-09-19
11655,C-c7cacd1d,18,7,Overcast,77,1022,2019-01-26 15:00:00,2024-09-19
11656,C-c7cacd1d,16,6,Overcast,81,1022,2019-01-26 16:00:00,2024-09-19
11657,C-c7cacd1d,14,4,Overcast,85,1022,2019-01-26 17:00:00,2024-09-19
11658,C-c7cacd1d,12,3,Overcast,89,1022,2019-01-26 18:00:00,2024-09-19
11659,C-c7cacd1d,12,4,Overcast,88,1021,2019-01-26 19:00:00,2024-09-19
11660,C-c7cacd1d,14,4,Partly cloudy,86,1020,2019-01-26 20:00:00,2024-09-19
11661,C-c7cacd1d,14,4,Partly cloudy,85,1019,2019-01-26 21:00:00,2024-09-19
11662,C-c7cacd1d,16,5,Partly cloudy,85,1018,2019-01-26 22:00:00,2024-09-19
11663,C-c7cacd1d,16,6,Partly cloudy,85,1017,2019-01-26 23:00:00,2024-09-19
11664,C-c7cacd1d,18,6,Partly cloudy,85,1016,2019-01-27 00:00:00,2024-09-19
11665,C-c7cacd1d,19,7,Partly cloudy,86,1014,2019-01-27 01:00:00,2024-09-19
11666,C-c7cacd1d,23,7,Heavy snow,87,1012,2019-01-27 02:00:00,2024-09-19
11667,C-c7cacd1d,25,8,Heavy snow,88,1010,2019-01-27 03:00:00,2024-09-19
11668,C-c7cacd1d,27,9,Heavy snow,89,1010,2019-01-27 04:00:00,2024-09-19
11669,C-c7cacd1d,28,9,Blizzard,90,1009,2019-01-27 05:00:00,2024-09-19
11670,C-c7cacd1d,30,9,Blizzard,90,1008,2019-01-27 06:00:00,2024-09-19
11671,C-c7cacd1d,27,9,Blizzard,87,1010,2019-01-27 07:00:00,2024-09-19
11672,C-c7cacd1d,23,9,Blizzard,83,1011,2019-01-27 08:00:00,2024-09-19
11673,C-c7cacd1d,19,9,Blizzard,80,1012,2019-01-27 09:00:00,2024-09-19
11674,C-c7cacd1d,19,11,Blizzard,78,1013,2019-01-27 10:00:00,2024-09-19
